text,intent
What ’ s my gamy disbursal this month?,expense_get_max
Dismiss you tally a new category?,category_add
Show my budgets dress this week,budget_get_by_date
What ’ s my investment style this year?,investment_get_trend
Secern me my full budget across all categories,budget_get_total
Appearance my electricity bill details,bill_get_electricity_due
Hind end you show my average rental income?,income_get_average_by_category
Give notice you name budgets created last week?,budget_get_by_date
What ’ s my speculation capital investments?,investment_get_by_category
Can you list every budget I set?,budget_get_all
What ’ s my real the three estates investment funds trend?,investment_get_trend_by_category
Spent ₹400 on movies,add_expense
Send away you show my cable length bill ’ s billing hz?,bill_get_cycle
What ’ s my profits in my account?,profile_get_income
What ’ s my transportation budget go out?,budget_check_remaining
Tell maine my total investiture value,investment_get_total
Is Salary a valid income category?,income_category_check
Monthly expense summary,get_total_expenses
Can you picture my spending average?,expense_get_average
Render me the entire list of investment class,investment_category_get_list
Tell pine tree state all income category name,income_category_get_list
What ’ s left in my dining come out budget?,budget_check_remaining
Display my average grocery expenses,expense_get_average_by_category
Tell pine tree state my precious metals profit,investment_get_profit
Dismiss you show my pending bills?,bill_get_unpaid
Recount me my account ’ south slug,profile_get_slug
Spent ₹ 1500 for face hustle,income_add
Tell me my weekly disbursal partitioning,get_weekly_expenses
Can you testify my full budget for this month?,budget_get_total
Tell me my spending category types,category_get_list
What ’ s my middling income per month?,income_get_average
Can you disclose my visibility name?,profile_get_info
Which category does groceries fall under?,category_map
What ’ due south my entire expense amount?,get_total_expenses
What come I drop in total this month?,get_total_expenses
Played out 1000 on shopping,add_expense
Show my peaceful income this hebdomad,income_get_by_category_date
Show my bills due soon,get_upcoming_bills
Is my transmission line bill pay yet?,bill_check_status
What investment categories be in my explanation?,investment_category_get_list
What ’ s my electricity requital date?,get_electricity_due
Tell maine my profile identity element,profile_get_info
Show my dividends income style,income_get_trend_by_category
Which bill be due?,get_upcoming_bills
Can you create a Royalties income category?,income_category_add
Map awards to an income category,income_category_map
Add ₹ 500 for grocery,expense_add
Show my bond investment,investment_get_by_category
What ’ s my high investment funds this month?,investment_get_max
What ’ s the name on this invoice?,get_name
Can you add ₹600 for healthcare?,expense_add
How much of my solid food budget is left?,budget_check_remaining
Show my investment funds category list,investment_category_get_list
What ’ s the sodding income family list?,income_category_get_list
Tin can you show my paid utilities federal reserve note?,bill_get_paid
List my investments from last month,investment_get_by_date
Display my entire investments for this year,investment_get_total
Show my entertainment budget point,budget_get
Can you display all income categories?,income_category_get_list
Which category for james bond?,investment_category_map
Tell apart pine tree state my bonuses income last year,income_get_by_category_date
Severalize me my earnings and savings totality,profile_get_income_savings
My full expenses please,get_total_expenses
Total monthly outgo item,get_total_expenses
What’s my monthly spending amount?,expense_get_total
Is Refund an income class?,income_category_check
How much of my food budget be left?,budget_check_remaining
Does Crowdfunding counting as an investment category?,investment_category_check
Where ’ s my cash coming from?,get_income_sources
Exercise set up a ₹ 1000 rent bill ascribable monthly,bill_add
What did I spend on exile?,expense_get_by_category
Tell me my recreational bill position,get_unpaid_bills
What ’ s my income account for May?,income_get_by_date
Display my electricity vizor details,bill_get_electricity_due
Can you list my spending total?,expense_get_total
Show my income from last year,income_get_by_date
Tell me about my outstanding bills,get_unpaid_bills
What ’ s my total bill amount of money this calendar month?,bill_get_total
Energy Cashback counting as an income category?,income_category_check
Pot I see my photo?,get_profile_pic
Can I use Awards as an income category?,income_category_check
Can you show my modal amusement spending?,expense_get_average_by_category
What ’ s in my investing listing?,get_investments
Show my investment belongings,get_investments
Set a budget of ₹ 500 for food for thought,budget_add
Show my ordinary freelance income,income_get_average_by_category
Secernate pine tree state my billhook due this month,get_upcoming_bills
Can you number budgets created final workweek?,budget_get_by_date
Can you usher my cablegram beak ’ s billing cycle?,bill_get_cycle
Can you resume my income and saving?,get_income_savings
Update my savings in my report,profile_update_savings
Tell me astir my electrical energy bill,get_electricity_due
Tell me about my investment profits,get_profit_loss
Adjust my amusement budget to ₹ 500,budget_update
What budget did Unity set this year?,budget_get_by_date
Change my exploiter name to something new,profile_update_name
What ’ s my real land investment course?,investment_get_trend_by_category
How much equal my income in my profile?,profile_get_income
What investment category is collectibles?,investment_category_map
What ’ s my profit from pedigree?,investment_get_profit
Tell me my average monthly disbursement,expense_get_average
Can you number every budget Ane set?,budget_get_all
What’s my earnings in my account?,profile_get_income
List my income sum,income_get_total
Set a unexampled public figure for my profile,profile_update_name
Display my health care expenses,expense_get_by_category
Tell me when my world power bill be imputable,get_electricity_due
Nates you record my average rental income?,income_get_average_by_category
How much is economise in my account?,profile_get_savings
Can you render my royal line income?,income_get_by_category
Secern pine tree state about my investment returns,get_profit_loss
What’s my investment portfolio worth?,investment_get_total
Appearance my biggest expense this year,expense_get_max
Can you show my disbursal groups?,category_get_list
Set a new saving amount for my profile,profile_update_savings
Create a new category for pets,category_add
Display my complete budget sum up,budget_get_all
Show my investment from last year,investment_get_by_date
Tell apart me my earnings last calendar month,income_get_by_date
Pot you list my investment total?,investment_get_total
Can you produce an Infrastructure investment class?,investment_category_add
Show my average foodstuff expenses,expense_get_average_by_category
What bill did I pay this calendar month?,bill_get_paid
Condition if I fix a healthcare budget,budget_check_exists
Appearance my investment category listing,investment_category_get_list
Do Iodin get a utility budget?,budget_check_exists
Gimme my account name,profile_get_info
What be my income root?,get_income_sources
Can you show my next pecker due?,bill_get_upcoming
Display my child care budget,budget_get
Set up a young image for my profile,profile_update_image
Read me my profile pic,get_profile_pic
What ’ s the category for boom out?,category_map
Can you show my spending from last month?,expense_get_by_date
Tell me my disbursal from last Fri,expense_get_by_date
Can you show my personal care budget go away?,budget_check_remaining
Tell pine tree state my budgets from last place month,budget_get_by_date
Can you exhibit my intermediate entertainment expenditure?,expense_get_average_by_category
My profits and savings?,get_income_savings
Investment addition and losses,get_profit_loss
Leaning my investment from last month,investment_get_by_date
What ’ s my grocery disbursement this calendar month?,get_food_expense
Show my spending trend for food,expense_get_trend_by_category
My spending this month?,get_total_spent
Tell me my spending marrow,expense_get_total
Behind you show my paid measure story?,bill_get_paid
Change my visibility ’ s saving amount,profile_update_savings
Lavatory you testify my paid utilities federal reserve note?,bill_get_paid
Show my fair income this twelvemonth,income_get_average
Tell pine tree state all my family budgets,budget_get_all
Heel my spending for the last place week,get_weekly_expenses
What ’ s my investment portfolio worth?,investment_get_total
Show my dividend income trend,income_get_trend_by_category
Which category for hedge funds?,investment_category_map
Can you tell pine tree state my visibility name?,profile_get_info
Tell me my cute metals investiture,investment_get_by_category
Can you add together ₹ 4000 to collectibles?,investment_add
Ass you create an Pursuit income family?,income_category_add
What ’ sec my entire investment amount?,investment_get_total
Bent up a Peer - to - Peer Loaning investing category,investment_category_add
Stool you lean my income total?,income_get_total
Add a ₹ 800 budget for debt payment,budget_add
Mathematical function personal care to a category,category_map
Can you show my dining out budget?,budget_get
My gens please,get_name
Evidence me my figure,get_name
Tell pine tree state my bills due in May,bill_get_upcoming
Show my upcoming account lean,get_upcoming_bills
How much make out Iodine gain or lose?,get_profit_loss
Appearance my visibility ’ s unparalleled slug,profile_get_slug
Display my healthcare budget remaining,budget_check_remaining
Which note are all the same due?,bill_get_unpaid
Can you register my electricity due date?,bill_get_electricity_due
What ’ s my total unpaid eyeshade sum?,bill_get_total
Is my internet measure paid?,bill_check_status
Can you show my spending from terminal calendar month?,expense_get_by_date
Show my economic rent expense trends,expense_get_trend_by_category
Can you render my modal entertainment spending?,expense_get_average_by_category
What defrayal are pending?,get_unpaid_bills
Is Stipend an income category?,income_category_check
What ' s up?,unknown
What personify my outlay classifications?,category_get_list
How much money do One make and save?,get_income_savings
What’s my profit/loss balance?,get_profit_loss
Show my dining expenses,get_food_expense
Tell pine tree state my real estate investing loss,investment_get_loss
Set my rent budget to ₹2500,budget_update
What ’ s my almost expensive class?,expense_get_max
What ’ s my cryptocurrency investment funds returns?,investment_get_performance
Can you tot up a fresh category?,category_add
Food and drink expense please,get_food_expense
Display my healthcare budget continue,budget_check_remaining
What ’ s my most moneymaking income family?,income_get_max
I spent ₹500 on groceries,add_expense
Say me my total investment value,investment_get_total
Did I create a dining out budget?,budget_check_exists
Pull up my profile photo,get_profile_pic
Say me my average monthly spending,expense_get_average
Tell pine tree state about pecker I pay recently,bill_get_paid
Fire you heel every budget Iodine set?,budget_get_all
Total income for this calendar month,get_total_income
Spent ₹ three hundred on utility program,expense_add
Throne you create a Commission income category?,income_category_add
What ’ s my investiture vogue this year?,investment_get_trend
Tell me my largest outlay sum of money,expense_get_max
Show my coming vizor payments,bill_get_upcoming
Appearance my income trend for this year,income_get_trend
What ’ s my entire spending this month?,get_total_expenses
When is my utilities bill due?,bill_get_electricity_due
What ’ s left in my din prohibited budget?,budget_check_remaining
Pulling up my visibility photo,profile_get_image
What categories are useable for expenses?,category_get_list
What are all my income types?,income_category_get_list
Can you evidence my rental income trends?,income_get_trend_by_category
Check if I lay a health care budget,budget_check_exists
What does my profile moving picture show spirit like?,get_profile_pic
What ’ s my venture capital investment?,investment_get_by_category
Appearance bill due this week,bill_get_upcoming
How much do I earn per my profile?,profile_get_income
Fit if Subscriptions is a family,category_check
Logarithm 400 rupees for subscriptions,add_expense
What income category is grants?,income_category_map
Can you designate my next beak referable?,bill_get_upcoming
Show my braggart income this year,income_get_max
Update my account name please,profile_update_name
Show bills due this week,bill_get_upcoming
Can I utilise Peer - to - Peer Loaning as an investiture class?,investment_category_check
Tilt my budget created this month,budget_get_by_date
Ass you present my paid neb history?,bill_get_paid
What ’ s my monthly expenditure amount?,expense_get_total
List my bills due this calendar month,get_upcoming_bills
Show my rip expense trend,expense_get_trend_by_category
What ’ s my profile pic?,get_profile_pic
What be my expense case category?,get_expense_categories
What were my expenses last week?,get_weekly_expenses
Hello thither,unknown
Add a ₹ 500 electrical energy peak due next calendar week,bill_add
Display my medium rent expenses,expense_get_average_by_category
Show my earnings sources,get_income_sources
Tell me my precious metals expiration,investment_get_loss
Assure me my precious metals investiture return,investment_get_performance
Show my investment funds accounts,get_investments
Put a fresh saving amount for my profile,profile_update_savings
Check if Royal line be an income category?,income_category_check
What ’ s the category for clothes?,category_map
What ’ s my mutual investment trust public presentation?,investment_get_performance
Tell me about bills Ane owe,bill_get_unpaid
My total spending please,get_total_spent
How much did I spend this month?,get_total_spent
Summate a Mutual Finances investment category,investment_category_add
What are my investment group?,investment_category_get_list
Set a raw deliverance amount for my profile,profile_update_savings
Behind you say me my expense categories?,category_get_list
Show my hamper investment performance,investment_get_performance
Appearance my adult investment this year,investment_get_max
How much do I gain or lose?,get_profit_loss
What ’ s my investment drift this year?,investment_get_trend
What’s my highest income this month?,income_get_max
What are my spending categorization?,category_get_list
Show my freelance net income,income_get_by_category
Check if Hobbies is a category,category_check
Tell me my precious metals investment,investment_get_by_category
Change my grocery budget to ₹400,budget_update
Show my report ’ s income and saving,profile_get_income_savings
Tell maine my subscription spending last year,expense_get_by_category_date
Tell maine my grocery spending pattern,expense_get_trend_by_category
Can you usher my exchange traded fund investment funds performance?,investment_get_performance
Adjust my entertainment budget to ₹ five hundred,budget_update
Give the axe you evidence my income average?,income_get_average
Gear up a ₹ five hundred budget for subscriptions,budget_add
Howdy there,unknown
What ’ south my total spending this calendar month?,expense_get_total
What ’ s my existent the three estates investment trend?,investment_get_trend_by_category
Can you exhibit my rent disbursal?,expense_get_by_category
Render the round for my internet bill,bill_get_cycle
Give the sack you exhibit my visibility slug?,profile_get_slug
List all category for investments,investment_category_get_list
Is a rent budget produce?,budget_check_exists
Who ’ s this history for?,get_name
Tell maine my debt defrayal budget,budget_get
Add 500 for clothing,add_expense
Tin you show my dividends income this month?,income_get_by_category_date
Map coffee tree to a class,category_map
Displace you add ₹ 4000 to collectibles?,investment_add
Show my electric broadside referable date,bill_get_electricity_due
Tell me the types of expenses I track,category_get_list
Which bills be still due?,get_unpaid_bills
What ’ entropy my total budget for this month?,budget_get_total
Create a novel category for pets,category_add
Tell pine tree state my account ’ s punch,profile_get_slug
When ’ s my electricity bill ascribable?,bill_get_electricity_due
Inclination my expense totals,expense_get_total
What income category is consulting?,income_category_map
Attention deficit disorder ₹ 5000 to stocks,investment_add
What ’ s my budget for bite?,budget_get
Set up a ₹ m rip bill ascribable monthly,bill_add
Can you show my exchange traded fund investiture operation?,investment_get_performance
Can you list my investment totality?,investment_get_total
Tell pine tree state when my power notice is due,bill_get_electricity_due
Severalize maine my investments for this month,investment_get_by_date
Tell me my expenses for last week,get_weekly_expenses
Tail end you show my expense family?,get_expense_categories
Appearance my income and savings details,get_income_savings
Deutschmark my phone bill as paid,bill_update_status
Presentation my profile figure,get_profile_pic
Show my investment performance,get_profit_loss
What ’ due south in my investment account statement?,get_investments
Show my disbursement trends for this twelvemonth,expense_get_trend
Tell me my tumid investment amount,investment_get_max
Can you show my top profit investments?,investment_get_max_profit
Can you set my subscriptions budget to ₹ 600?,budget_update
Be my internet bill paid?,bill_check_status
Display my most profitable investment funds category,investment_get_max_profit
How much of my food for thought budget is left?,budget_check_remaining
What payments are pending?,get_unpaid_bills
Set up a ₹ 800 cable car loan bank bill due monthly,bill_add
What ’ s the family for school fees?,category_map
Can you show my subscription bill ’ s oscillation?,bill_get_cycle
Show my average self employed income,income_get_average_by_category
What category is a car payment?,category_map
How much is my income plus preservation?,profile_get_income_savings
What ’ s my highest investiture this calendar month?,investment_get_max
Differentiate me the name on my chronicle,get_name
Can you show my pending placard?,bill_get_unpaid
Tell pine tree state my remaining entertainment budget,budget_check_remaining
What ’ s the class for derivatives?,investment_category_map
Tell maine my subscriptions budget balance,budget_check_remaining
Can I wee wee a new disbursal class?,category_add
Show my big income this twelvemonth,income_get_max
Show my budget set this week,budget_get_by_date
Tell me my intermediate monthly outlay,expense_get_average
Tell pine tree state my largest income total,income_get_max
What ’ s the category for apparel?,category_map
Differentiate pine tree state my highest profit investment,investment_get_max_profit
Show my expenses from two weeks ago,expense_get_by_date
Show my spending from last week,get_weekly_expenses
Which category for adhesion?,investment_category_map
Can you show my average amusement outlay?,expense_get_average_by_category
Appearance my budgets set this hebdomad,budget_get_by_date
Recite me my spending from concluding Friday,expense_get_by_date
Assure me my valued metals loss,investment_get_loss
Tell me astir last week ’ second disbursal,get_weekly_expenses
Lend a ₹ 500 electricity bill due succeeding calendar week,bill_add
What ’ s my next bill payment?,bill_get_upcoming
Evidence maine about my income sources,get_income_sources
Does Healthcare count as a category?,category_check
Tail end you display my visibility bullet?,profile_get_slug
How much for food and drink?,get_food_expense
Set a ₹ 500 budget for subscriptions,budget_add
What ’ s my average outlay per month?,expense_get_average
What ’ s my fair income per calendar month?,income_get_average
What arrange I earn this calendar month?,get_total_income
Rear you establish my medium rental income?,income_get_average_by_category
What bills are coming up?,get_upcoming_bills
Tot up a ₹ 300 budget for dine forbidden,budget_add
Add ₹ 3500 to annuities,investment_add
Display my average grocery expense,expense_get_average_by_category
Bottom you show my revenue trends?,income_get_trend
Display my average foodstuff expenses,expense_get_average_by_category
What's my username?,get_name
Say me the name on my visibility,profile_get_info
How much be my income?,get_total_income
Record ₹ 4500 for precious metal,investment_add
What did I take in this calendar month?,get_total_income
Show my foodstuff disbursement for last month,expense_get_by_category_date
What ’ s my disbursement trend this calendar month?,expense_get_trend
Appearance my commodities investments,investment_get_by_category
Tell me my net terminal month,income_get_by_date
Displace I realise my profile exposure?,profile_get_image
Show my account’s income and savings,profile_get_income_savings
Show my nearly profitable investment category,investment_get_max_profit
Show my bill summary for this month,bill_get_total
When cost my utilities bill imputable?,bill_get_electricity_due
Add a Speculation Capital letter investment category,investment_category_add
Can you invest ₹ 6500 in infrastructure?,investment_add
Add ₹ 5000 to stock,investment_add
Tell pine tree state about my food cost,get_food_expense
Lavatory you show my rent expense this calendar month?,expense_get_by_category_date
Update my elevator car loan bill to paid,bill_update_status
Distinguish me my full investment value,investment_get_total
Sack you show my exchange traded fund investments?,investment_get_by_category
What ’ s my profit from stock?,investment_get_profit
Show my ETF investing tendency,investment_get_trend_by_category
What are my investment categories?,investment_category_get_list
List my income for this Monday,income_get_by_date
What ’ s my most profitable investment funds?,investment_get_max_profit
Can I throw a fresh expense class?,category_add
Can you show my account name?,profile_get_info
Throne Ane use Utility as a category?,category_check
Total expenses for this calendar month,get_total_expenses
What ’ s my most profitable investing?,investment_get_max_profit
Log ₹ 150 for coffee,expense_add
Toilet you summate a charity category?,category_add
Show my exchange traded fund investment trend,investment_get_trend_by_category
Show my shackle investment performance,investment_get_performance
How much for food for thought and drinks?,get_food_expense
Live Stocks a valid investment funds category?,investment_category_check
Appearance my bill summary for this month,bill_get_total
Appearance my average income this twelvemonth,income_get_average
Displace you lean my top expense?,expense_get_max
Show my intermediate freelance income,income_get_average_by_category
Seat I use Genuine Landed estate as an investment category?,investment_category_check
Backside you show my ETF investment?,investment_get_by_category
Stern you designate my earnings and savings?,profile_get_income_savings
What ’ s my next handbill payment?,bill_get_upcoming
Tell maine my spending traffic pattern,expense_get_trend
Tell maine about bills I owe,bill_get_unpaid
What live my name?,get_name
What did Ane spend on dot last month?,expense_get_by_category_date
My income sources please,get_income_sources
What ’ s the category for real acres investiture?,investment_category_map
What ’ s my monthly income recorded?,profile_get_income
Display my biggest disbursal this year,expense_get_max
What ’ s my exposure?,get_profile_pic
Can you update my income in my profile?,profile_update_income
Show my spending course for nutrient,expense_get_trend_by_category
Add a ₹ five hundred budget for home maintenance,budget_add
Show my electric vizor due date,bill_get_electricity_due
Show my monthly expense summary,expense_get_total
What family make up a motorcar payment?,category_map
What are my investing chemical group?,investment_category_get_list
Can buoy you show my royalty income last workweek?,income_get_by_category_date
Check if 1 set an amusement budget,budget_check_exists
Appearance all my expense compartmentalization,category_get_list
What ’ s my mean food outlay?,expense_get_average_by_category
What cost my unpaid bills?,get_unpaid_bills
Display my expense from deuce weeks ago,expense_get_by_date
Create a Freelance income category,income_category_add
Mark my insurance policy bill as paid,bill_update_status
What ’ s my grants income this month?,income_get_by_category_date
Set up a ₹ 250 budget for endowment,budget_add
Doe Personal Care counting as a category?,category_check
Tin you show my reciprocal fund investment movement?,investment_get_trend_by_category
Minimal brain dysfunction $ l for food,add_expense
Book ₹ 1000 for childcare,expense_add
What ’ s my monthly income read?,profile_get_income
What be my spending groups?,get_expense_categories
Add ₹ 6000 to angel invest,investment_add
Severalize maine my earnings pattern,income_get_trend
Show my income vogue for this class,income_get_trend
Has my gas measure be pay?,bill_check_status
Tot a ₹ 500 budget for home maintenance,budget_add
Fanny you tell pine tree state every expense category?,category_get_list
Designate me all my spending categories,category_get_list
What ’ mho my entire unpaid bill amount?,bill_get_total
What categories behave my expenses fall nether?,get_expense_categories
Tell me who Unity be,get_name
Set a new image for my visibility,profile_update_image
What ’ s my fair salary income?,income_get_average_by_category
Single valued function amusement to a category,category_map
What ’ s my investing history for Crataegus oxycantha?,investment_get_by_date
Which category for secret equity?,investment_category_map
Show my commodities investments,investment_get_by_category
Put up you show my mutual fund investment tendency?,investment_get_trend_by_category
Show my investment category choice,investment_category_get_list
Show my bond investiture profits,investment_get_profit
Can you demonstrate my dividends income this calendar month?,income_get_by_category_date
My login epithet please?,get_name
What ’ s the class for real estate investments?,investment_category_map
Show my investiture course for stocks,investment_get_trend_by_category
What ’ s my score ’ s income?,profile_get_income
Show my expense sheer for this yr,expense_get_trend
Tell maine my overdue throwaway,bill_get_unpaid
Tail you show my investments this year?,investment_get_by_date
What ’ s my full budget across categories?,budget_get_all
Show my electric bill due date,get_electricity_due
Tell maine my precious metals investments,investment_get_by_category
Tell me my stay entertainment budget,budget_check_remaining
What’s my entertainment spending last week?,expense_get_by_category_date
Tell me my highest profit investment,investment_get_max_profit
Tell me my real estate investing,investment_get_by_category
Can you show my royalties income final workweek?,income_get_by_category_date
Designate maine every budget I have,budget_get_all
Can you number budgets created net hebdomad?,budget_get_by_date
What ’ s my income chronicle for May?,income_get_by_date
Doe Passive Income count as a family?,income_category_check
Be a rip budget created?,budget_check_exists
Recount me the sum of my bills,bill_get_total
Appearance my entire income,get_total_income
Attention deficit disorder ₹ 5000 to crowdfunding,investment_add
What category is a gym fee?,category_map
What’s my real estate investment trend?,investment_get_trend_by_category
Show me my expense type list,category_get_list
Tell me my outlay pattern,expense_get_trend
Show my electricity bank note details,bill_get_electricity_due
What ’ s my stock investment funds functioning?,investment_get_performance
What’s the date?,unknown
What did I spend on transportation last month?,expense_get_by_category_date
Add together a shopping class please,category_add
Impart a ₹ one hundred fifty subscription posting due annually,bill_add
Can you set my cable notice as pay?,bill_update_status
Recount me my expenses for last workweek,get_weekly_expenses
Who ’ s the chief executive?,unknown
Tell me my large investment sum,investment_get_max
Lean my expense total,expense_get_total
Show my user preservation,profile_get_savings
Circle my subscription banker's bill as paid,bill_update_status
Show my investing from last year,investment_get_by_date
Can you show my hedging fund profits?,investment_get_profit
Tell pine tree state about my money and nest egg,get_income_savings
What cost all my budget?,budget_get_all
Seat you show my disbursal average?,expense_get_average
Bum you show my rental income trends?,income_get_trend_by_category
Listing my income totality,income_get_total
Tell me my precious alloy profit,investment_get_profit
What categories be in my account?,category_get_list
Tell me my intermediate monthly income,income_get_average
Display my electric banker's bill due date,bill_get_electricity_due
Tail end you show my top earnings investing?,investment_get_max_profit
Differentiate me my bond investment trends,investment_get_trend_by_category
My bills imputable soon?,get_upcoming_bills
Show me bills I haven’t paid,get_unpaid_bills
Tell me my full expense,expense_get_total
What budget did Ace set this twelvemonth?,budget_get_by_date
Appearance my total bills ascribable this calendar month,bill_get_total
Stool you make a Dividend income category?,income_category_add
Tell me my earnings and savings total,profile_get_income_savings
What’s my total investment amount?,investment_get_total
Show the cycle per second for my cyberspace bill,bill_get_cycle
Tell maine my delinquent bills,bill_get_unpaid
Add ₹ 5000 to stocks,investment_add
Which class for business income?,income_category_map
Backside you exhibit my entertainment spending trends?,expense_get_trend_by_category
Disk ₹ 5000 for stipends,income_add
Curing up a ₹ 400 budget for amusement,budget_add
Map haircut to a category,category_map
What’s my expense history for May?,expense_get_by_date
How much is my income and preservation?,get_income_savings
Sack you indicate my total expenses?,get_total_expenses
What ’ s the date?,unknown
Show my ETF investment vogue,investment_get_trend_by_category
What ’ s the cycle for my auto loanword bill?,bill_get_cycle
Set upwardly a Precious Metal investment family,investment_category_add
Curing up a ₹ 800 car loan bill due monthly,bill_add
How much be my income positive savings?,profile_get_income_savings
Display my good investment losses,investment_get_loss
Tell pine tree state my highest profit investment funds,investment_get_max_profit
Criminal record ₹ 800 for change of location,expense_add
Narrate me my overdue greenback,bill_get_unpaid
Potty you show my top profit investment?,investment_get_max_profit
Can you total a modern category?,category_add
What ’ s my account ’ reciprocal ohm savings counterweight?,profile_get_savings
How much make up spend on dining?,get_food_expense
Differentiate me all my category budget,budget_get_all
Distinguish maine my spending sum,expense_get_total
What’s the category for a haircut?,category_map
What’s my mutual fund profit?,investment_get_profit
Map md visit to a class,category_map
Add a Cryptocurrency investment class,investment_category_add
Who ’ s this report for?,get_name
Tell me when my electric bill is due,get_electricity_due
Show my monthly disbursal sum up,expense_get_total
Tin you list budget created last calendar week?,budget_get_by_date
State me my bills due in Crataegus oxycantha,bill_get_upcoming
Show my self employed person earnings,income_get_by_category
Can you list my income reference types?,income_category_get_list
Check if Hedgerow Funds is an investiture category?,investment_category_check
Add ₹ 3000 for interest,income_add
Map doctor of the church visit to a class,category_map
List my investment funds details,get_investments
What ’ reciprocal ohm my amusement outlay?,expense_get_by_category
Record ₹400 for entertainment,expense_add
Show my average rent expenses,expense_get_average_by_category
Mathematical function match - to - peer lending to an investiture category,investment_category_map
Tell me my largest spending quantity,expense_get_max
List my expense totals,expense_get_total
What ’ s my real estate investment tendency?,investment_get_trend_by_category
Tell pine tree state about pecker I owe,bill_get_unpaid
Display my weekly outlay,get_weekly_expenses
How much practice I spend in sum?,get_total_spent
Is Indemnity an disbursal category?,category_check
What ’ s my investment movement this yr?,investment_get_trend
Show my healthcare expense,expense_get_by_category
Listing my upcoming electricity nib,bill_get_upcoming
Income and preservation info please,get_income_savings
Contain if Collectible is an investiture category?,investment_category_check
Minimal brain damage ₹ 2000 for rent,expense_add
Recite me my big income amount,income_get_max
Demonstrate me how much I earn and save monthly,get_income_savings
Can you point my total investment funds value?,investment_get_total
Tell me if my phone bill is cleared,bill_check_status
Show my spending trends for food,expense_get_trend_by_category
Show my income family list,income_category_get_list
Show my full spending for Crataegus oxycantha,expense_get_total
Show my average freelance income,income_get_average_by_category
Show my account’s unique slug,profile_get_slug
What ’ s my investment trend this twelvemonth?,investment_get_trend
What ’ s my utilities spending trend?,expense_get_trend_by_category
What ' s my full spending this calendar month?,get_total_spent
Tell pine tree state the billing cycle for my rent banknote,bill_get_cycle
Can you name budget created last calendar week?,budget_get_by_date
What category would snack be?,category_map
Show my total investments summary,investment_get_total
Rear you list budgets make last hebdomad?,budget_get_by_date
What ’ s my solid food budget this month?,get_food_expense
Create a young category for pets,category_add
Log ₹350 for gifts,expense_add
Can you add ₹ 4000 to collectable?,investment_add
What ’ s my average intellectual nourishment spending?,expense_get_average_by_category
Show the name tied to my visibility,get_name
Behind you show my total revenue?,income_get_total
Send away you tot a jacob's ladder category?,category_add
Secernate me my real demesne investing gains,investment_get_profit
What expenses did I have yesterday?,expense_get_by_date
Which category for business income?,income_category_map
Can you differentiate me my savings amount?,profile_get_savings
What ’ s my monthly income measure?,income_get_total
Which class for a eating place bill?,category_map
What family does accelerator pedal fall nether?,category_map
Tilt my income reservoir classifications,income_category_get_list
Tell pine tree state my remuneration and savings total,profile_get_income_savings
Can Ane upload a novel profile pic?,profile_update_image
My income and savings?,get_income_savings
Show my investing carrying into action,get_profit_loss
Tell me my utilities spend,expense_get_by_category
Keister you update my income in my profile?,profile_update_income
List my investment totals,investment_get_total
Check if Rent is a category,category_check
Tell maine my net profit pattern,income_get_trend
Add ₹4000 to commodities,investment_add
Live Refund an income category?,income_category_check
Tell me my large investment amount,investment_get_max
Put up you show my investments this class?,investment_get_by_date
What ’ s my last week ’ s outlay?,get_weekly_expenses
What’s my revenue this month?,income_get_total
Can you update my utility budget to ₹ 1200?,budget_update
Energy Shopping reckoning as a category?,category_check
What’s my venture capital investments?,investment_get_by_category
Food toll this calendar month?,get_food_expense
Add a ₹ 300 budget for grocery,budget_add
Show my commodity investment loss,investment_get_loss
Tin you demonstrate my entertainment spending trends?,expense_get_trend_by_category
Show maine every budget Ace have,budget_get_all
Which category for freelancer piece of work?,income_category_map
Variety my user name to something new,profile_update_name
Is on that point a subscription budget?,budget_check_exists
Single valued function haircut to a class,category_map
Display my profile ’ s savings amount,profile_get_savings
Add a Salary income category,income_category_add
Fire you show my electrical energy due date?,bill_get_electricity_due
Show my upcoming broadside payments,bill_get_upcoming
Record an expense of ₹600 on rent,add_expense
Nates I picture my profile photograph?,profile_get_image
Say pine tree state my average monthly spending,expense_get_average
What ’ s my speculation capital passing?,investment_get_loss
Put up you show my report figure?,profile_get_info
Set a newfangled savings amount for my visibility,profile_update_savings
Can you list budgets create utmost week?,budget_get_by_date
What ’ s my total disbursement this month?,get_total_expenses
Where do my income come up from?,get_income_sources
Can you summarise my investment profits?,get_profit_loss
What’s my rental income last week?,income_get_by_category_date
Can you state maine all my budget total?,budget_get_all
Show the bike for my internet bill,bill_get_cycle
What ’ s my common fund passing?,investment_get_loss
Appearance all my budget details,budget_get_all
Show my average income this yr,income_get_average
Show my user epithet please,profile_get_info
Set my rent budget to ₹ 2500,budget_update
Can you place my line note as paid?,bill_update_status
Record maine my gains or losses,get_profit_loss
Tell me my weekly expense breakdown,get_weekly_expenses
Display my healthcare expenses,expense_get_by_category
Prat you lean my top incomes?,income_get_max
Map entertainment to a category,category_map
What income category is stipends?,income_category_map
Tell maine my spending for this year,expense_get_by_date
Add a Stocks investment category,investment_category_add
What investments cause I do this calendar month?,investment_get_by_date
Show me where my money comes from?,get_income_sources
